GeneID	GeneSymbol	Alias	Links	Cytoband	FullName	GeneType
7295	TXN	TRDX|TRX|TRX1	MIM:187700|HGNC:HGNC:12435|Ensembl:ENSG00000136810|Vega:OTTHUMG00000020480	9q31.3	thioredoxin	protein-coding
7284	TUFM	COXPD4|EF-TuMT|EFTU|P43	MIM:602389|HGNC:HGNC:12420|Ensembl:ENSG00000178952|Vega:OTTHUMG00000097039	16p11.2	Tu translation elongation factor, mitochondrial	protein-coding
728	C5AR1	C5A|C5AR|C5R1|CD88	MIM:113995|HGNC:HGNC:1338|Ensembl:ENSG00000197405|Vega:OTTHUMG00000183504	19q13.32	complement C5a receptor 1	protein-coding
7262	PHLDA2	BRW1C|BWR1C|HLDA2|IPL|TSSC3	MIM:602131|HGNC:HGNC:12385|Ensembl:ENSG00000181649|Vega:OTTHUMG00000010926	11p15.4	pleckstrin homology like domain family A member 2	protein-coding
7249	TSC2	LAM|PPP1R160|TSC4	MIM:191092|HGNC:HGNC:12363|Ensembl:ENSG00000103197|Vega:OTTHUMG00000128745	16p13.3	TSC complex subunit 2	protein-coding
7248	TSC1	LAM|TSC	MIM:605284|HGNC:HGNC:12362|Ensembl:ENSG00000165699|Vega:OTTHUMG00000020844	9q34.13	TSC complex subunit 1	protein-coding
724033	MIR663A	MIR663|MIRN663|hsa-mir-663|hsa-mir-663a|mir-663a	HGNC:HGNC:32919|Ensembl:ENSG00000284419|miRBase:MI0003672	20p11.1	microRNA 663a	ncRNA
7224	TRPC5	PPP1R159|TRP5	MIM:300334|HGNC:HGNC:12337|Ensembl:ENSG00000072315|Vega:OTTHUMG00000022212	Xq23	transient receptor potential cation channel subfamily C member 5	protein-coding
72	ACTG2	ACT|ACTA3|ACTE|ACTL3|ACTSG|VSCM	MIM:102545|HGNC:HGNC:145|Ensembl:ENSG00000163017|Vega:OTTHUMG00000129813	2p13.1	actin, gamma 2, smooth muscle, enteric	protein-coding
7158	TP53BP1	53BP1|TDRD30|TP53|p202|p53BP1	MIM:605230|HGNC:HGNC:11999|Ensembl:ENSG00000067369|Vega:OTTHUMG00000059757	15q15.3	tumor protein p53 binding protein 1	protein-coding
7148	TNXB	EDS3|HXBL|TENX|TN-X|TNX|TNXB1|TNXB2|TNXBS|VUR8|XB|XBS	MIM:600985|HGNC:HGNC:11976|Ensembl:ENSG00000168477|Vega:OTTHUMG00000031088	6p21.33-p21.32	tenascin XB	protein-coding
7145	TNS1	MST091|MST122|MST127|MSTP091|MSTP122|MSTP127|MXRA6|PPP1R155|TNS	MIM:600076|HGNC:HGNC:11973|Ensembl:ENSG00000079308|Vega:OTTHUMG00000133056	2q35	tensin 1	protein-coding
7094	TLN1	ILWEQ|TLN|talin-1	MIM:186745|HGNC:HGNC:11845|Ensembl:ENSG00000137076|Vega:OTTHUMG00000019874	9p13.3	talin 1	protein-coding
7091	TLE4	BCE-1|BCE1|E(spI)|ESG|ESG4|GRG4|Grg-4	MIM:605132|HGNC:HGNC:11840|Ensembl:ENSG00000106829|Vega:OTTHUMG00000020072	9q21.31	transducin like enhancer of split 4	protein-coding
7082	TJP1	ZO-1	MIM:601009|HGNC:HGNC:11827|Ensembl:ENSG00000104067|Vega:OTTHUMG00000137397	15q13.1	tight junction protein 1	protein-coding
7078	TIMP3	HSMRK222|K222|K222TA2|SFD	MIM:188826|HGNC:HGNC:11822|Ensembl:ENSG00000100234|Vega:OTTHUMG00000030784	22q12.3	TIMP metallopeptidase inhibitor 3	protein-coding
7026	NR2F2	ARP1|CHTD4|COUPTFB|COUPTFII|NF-E3|NR2F1|SVP40|TFCOUP2	MIM:107773|HGNC:HGNC:7976|Ensembl:ENSG00000185551|Vega:OTTHUMG00000149848	15q26.2	nuclear receptor subfamily 2 group F member 2	protein-coding
7024	TFCP2	LBP1C|LSF|LSF1D|SEF|TFCP2C	MIM:189889|HGNC:HGNC:11748|Ensembl:ENSG00000135457|Vega:OTTHUMG00000169621	12q13.12-q13.13	transcription factor CP2	protein-coding
6997	TDGF1	CR|CRGF|CRIPTO	MIM:187395|HGNC:HGNC:11701|Ensembl:ENSG00000241186|Vega:OTTHUMG00000191661	3p21.31	teratocarcinoma-derived growth factor 1	protein-coding
693235	MIR92B	MIRN92B|hsa-mir-92b|mir-92b	HGNC:HGNC:32920|Ensembl:ENSG00000284586|miRBase:MI0003560	1q22	microRNA 92b	ncRNA
693231	MIR646	MIRN646|hsa-mir-646	HGNC:HGNC:32902|Ensembl:ENSG00000207802|miRBase:MI0003661	20q13.33	microRNA 646	ncRNA
693224	MIR639	MIRN639|hsa-mir-639	HGNC:HGNC:32895|Ensembl:ENSG00000283822|miRBase:MI0003654	19p13.12	microRNA 639	ncRNA
693223	MIR638	MIRN638|hsa-mir-638	HGNC:HGNC:32894|Ensembl:ENSG00000207972|miRBase:MI0003653	19p13.2	microRNA 638	ncRNA
6932	TCF7	TCF-1	MIM:189908|HGNC:HGNC:11639|Ensembl:ENSG00000081059|Vega:OTTHUMG00000129124	5q31.1	transcription factor 7	protein-coding
693158	MIR573	MIRN573|hsa-mir-573|mir-573	HGNC:HGNC:32829|Ensembl:ENSG00000207697|miRBase:MI0003580	4p15.2	microRNA 573	ncRNA
6926	TBX3	TBX3-ISO|UMS|XHL	MIM:601621|HGNC:HGNC:11602|Ensembl:ENSG00000135111|Vega:OTTHUMG00000169586	12q24.21	T-box 3	protein-coding
6909	TBX2	-	MIM:600747|HGNC:HGNC:11597|Ensembl:ENSG00000121068|Vega:OTTHUMG00000156986	17q23.2	T-box 2	protein-coding
6901	TAZ	BTHS|CMD3A|EFE|EFE2|G4.5|LVNCX|Taz1	MIM:300394|HGNC:HGNC:11577|Ensembl:ENSG00000102125|Vega:OTTHUMG00000033190	Xq28	tafazzin	protein-coding
688	KLF5	BTEB2|CKLF|IKLF	MIM:602903|HGNC:HGNC:6349|Ensembl:ENSG00000102554|Vega:OTTHUMG00000017074	13q22.1	Kruppel like factor 5	protein-coding
6768	ST14	ARCI11|HAI|MT-SP1|MTSP1|PRSS14|SNC19|TADG15|TMPRSS14	MIM:606797|HGNC:HGNC:11344|Ensembl:ENSG00000149418|Vega:OTTHUMG00000165768	11q24.3	suppression of tumorigenicity 14	protein-coding
6720	SREBF1	SREBP-1c|SREBP1|SREBP1a|bHLHd1	MIM:184756|HGNC:HGNC:11289|Ensembl:ENSG00000072310|Vega:OTTHUMG00000059313	17p11.2	sterol regulatory element binding transcription factor 1	protein-coding
6658	SOX3	GHDX|MRGH|PHP|PHPX|SOXB	MIM:313430|HGNC:HGNC:11199|Ensembl:ENSG00000134595|Vega:OTTHUMG00000022544	Xq27.1	SRY-box 3	protein-coding
6651	SON	BASS1|C21orf50|DBP-5|NREBP|SON3|TOKIMS	MIM:182465|HGNC:HGNC:11183|Ensembl:ENSG00000159140|Vega:OTTHUMG00000065806	21q22.11	SON DNA binding protein	protein-coding
6648	SOD2	IPO-B|IPOB|MNSOD|MVCD6|Mn-SOD	MIM:147460|HGNC:HGNC:11180|Ensembl:ENSG00000112096|Vega:OTTHUMG00000015940	6q25.3	superoxide dismutase 2	protein-coding
664616	MIR487B	MIRN487B|mir-487b	MIM:615037|HGNC:HGNC:32533|Ensembl:ENSG00000207754|miRBase:MI0003530	14q32.31	microRNA 487b	ncRNA
65975	STK33	-	MIM:607670|HGNC:HGNC:14568|Ensembl:ENSG00000130413|Vega:OTTHUMG00000140275	11p15.4	serine/threonine kinase 33	protein-coding
6586	SLIT3	MEGF5|SLIL2|SLIT1|Slit-3|slit2	MIM:603745|HGNC:HGNC:11087|Ensembl:ENSG00000184347|Vega:OTTHUMG00000130409	5q34-q35.1	slit guidance ligand 3	protein-coding
6513	SLC2A1	CSE|DYT17|DYT18|DYT9|EIG12|GLUT|GLUT-1|GLUT1|GLUT1DS|HTLVR|PED|SDCHCN	MIM:138140|HGNC:HGNC:11005|Ensembl:ENSG00000117394|Vega:OTTHUMG00000007657	1p34.2	solute carrier family 2 member 1	protein-coding
6500	SKP1	EMC19|OCP-II|OCP2|SKP1A|TCEB1L|p19A	MIM:601434|HGNC:HGNC:10899|Ensembl:ENSG00000113558|Vega:OTTHUMG00000129117	5q31.1	S-phase kinase associated protein 1	protein-coding
6497	SKI	SGS|SKV	MIM:164780|HGNC:HGNC:10896|Ensembl:ENSG00000157933|Vega:OTTHUMG00000001407	1p36.33-p36.32	SKI proto-oncogene	protein-coding
6489	ST8SIA1	GD3S|SIAT8|SIAT8-A|SIAT8A|ST8SiaI	MIM:601123|HGNC:HGNC:10869|Ensembl:ENSG00000111728|Vega:OTTHUMG00000169098	12p12.1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1	protein-coding
6480	ST6GAL1	SIAT1|ST6GalI|ST6N	MIM:109675|HGNC:HGNC:10860|Ensembl:ENSG00000073849|Vega:OTTHUMG00000156500	3q27.3	ST6 beta-galactoside alpha-2,6-sialyltransferase 1	protein-coding
6478	SIAH2	hSiah2	MIM:602213|HGNC:HGNC:10858|Ensembl:ENSG00000181788|Vega:OTTHUMG00000159847	3q25.1	siah E3 ubiquitin protein ligase 2	protein-coding
6477	SIAH1	SIAH1A	MIM:602212|HGNC:HGNC:10857|Ensembl:ENSG00000196470|Vega:OTTHUMG00000175417	16q12.1	siah E3 ubiquitin protein ligase 1	protein-coding
6464	SHC1	SHC|SHCA	MIM:600560|HGNC:HGNC:10840|Ensembl:ENSG00000160691|Vega:OTTHUMG00000037295	1q21.3	SHC adaptor protein 1	protein-coding
64506	CPEB1	CPE-BP1|CPEB|CPEB-1|h-CPEB|hCPEB-1	MIM:607342|HGNC:HGNC:21744|Ensembl:ENSG00000214575|Vega:OTTHUMG00000172877	15q25.2	cytoplasmic polyadenylation element binding protein 1	protein-coding
64400	AKTIP	FT1|FTS	MIM:608483|HGNC:HGNC:16710|Ensembl:ENSG00000166971|Vega:OTTHUMG00000133199	16q12.2	AKT interacting protein	protein-coding
6440	SFTPC	BRICD6|PSP-C|SFTP2|SMDP2|SP-C	MIM:178620|HGNC:HGNC:10802|Ensembl:ENSG00000168484|Vega:OTTHUMG00000163775	8p21.3	surfactant protein C	protein-coding
64321	SOX17	VUR3	MIM:610928|HGNC:HGNC:18122|Ensembl:ENSG00000164736|Vega:OTTHUMG00000164377	8q11.23	SRY-box 17	protein-coding
64218	SEMA4A	CORD10|RP35|SEMAB|SEMB	MIM:607292|HGNC:HGNC:10729|Ensembl:ENSG00000196189|Vega:OTTHUMG00000014042	1q22	semaphorin 4A	protein-coding
64100	ELSPBP1	E12|EDDM12|EL149|HE12	MIM:607443|HGNC:HGNC:14417|Ensembl:ENSG00000169393|Vega:OTTHUMG00000183138	19q13.33	epididymal sperm binding protein 1	protein-coding
64083	GOLPH3	GOPP1|GPP34|MIDAS|Vps74	MIM:612207|HGNC:HGNC:15452|Ensembl:ENSG00000113384|Vega:OTTHUMG00000090679	5p13.3	golgi phosphoprotein 3	protein-coding
6376	CX3CL1	ABCD-3|C3Xkine|CXC3|CXC3C|NTN|NTT|SCYD1|fractalkine|neurotactin	MIM:601880|HGNC:HGNC:10647|Ensembl:ENSG00000006210|Vega:OTTHUMG00000133469	16q21	C-X3-C motif chemokine ligand 1	protein-coding
6370	CCL25	Ckb15|SCYA25|TECK	MIM:602565|HGNC:HGNC:10624|Ensembl:ENSG00000131142|Vega:OTTHUMG00000141287	19p13.2	C-C motif chemokine ligand 25	protein-coding
6367	CCL22	A-152E5.1|ABCD-1|DC/B-CK|MDC|SCYA22|STCP-1	MIM:602957|HGNC:HGNC:10621|Ensembl:ENSG00000102962|Vega:OTTHUMG00000133454	16q21	C-C motif chemokine ligand 22	protein-coding
6348	CCL3	G0S19-1|LD78ALPHA|MIP-1-alpha|MIP1A|SCYA3	MIM:182283|HGNC:HGNC:10627|Ensembl:ENSG00000277632|Vega:OTTHUMG00000188413	17q12	C-C motif chemokine ligand 3	protein-coding
6318	SERPINB4	LEUPIN|PI11|SCCA-2|SCCA1|SCCA2	MIM:600518|HGNC:HGNC:10570|Ensembl:ENSG00000206073|Vega:OTTHUMG00000060405	18q21.33	serpin family B member 4	protein-coding
6310	ATXN1	ATX1|D6S504E|SCA1	MIM:601556|HGNC:HGNC:10548|Ensembl:ENSG00000124788|Vega:OTTHUMG00000014303	6p22.3	ataxin 1	protein-coding
6299	SALL1	HEL-S-89|HSAL1|Sal-1|TBS|ZNF794	MIM:602218|HGNC:HGNC:10524|Ensembl:ENSG00000103449|Vega:OTTHUMG00000133176	16q12.1	spalt like transcription factor 1	protein-coding
6286	S100P	MIG9	MIM:600614|HGNC:HGNC:10504|Ensembl:ENSG00000163993|Vega:OTTHUMG00000090491	4p16.1	S100 calcium binding protein P	protein-coding
6280	S100A9	60B8AG|CAGB|CFAG|CGLB|L1AG|LIAG|MAC387|MIF|MRP14|NIF|P14	MIM:123886|HGNC:HGNC:10499|Ensembl:ENSG00000163220|Vega:OTTHUMG00000013125	1q21.3	S100 calcium binding protein A9	protein-coding
6279	S100A8	60B8AG|CAGA|CFAG|CGLA|CP-10|L1Ag|MA387|MIF|MRP8|NIF|P8	MIM:123885|HGNC:HGNC:10498|Ensembl:ENSG00000143546|Vega:OTTHUMG00000013124	1q21.3	S100 calcium binding protein A8	protein-coding
6277	S100A6	2A9|5B10|CABP|CACY|PRA	MIM:114110|HGNC:HGNC:10496|Ensembl:ENSG00000197956|Vega:OTTHUMG00000013549	1q21.3	S100 calcium binding protein A6	protein-coding
6273	S100A2	CAN19|S100L	MIM:176993|HGNC:HGNC:10492|Ensembl:ENSG00000196754|Vega:OTTHUMG00000035031	1q21.3	S100 calcium binding protein A2	protein-coding
6098	ROS1	MCF3|ROS|c-ros-1	MIM:165020|HGNC:HGNC:10261|Ensembl:ENSG00000047936|Vega:OTTHUMG00000016188	6q22.1	ROS proto-oncogene 1, receptor tyrosine kinase	protein-coding
6097	RORC	IMD42|NR1F3|RORG|RZR-GAMMA|RZRG|TOR	MIM:602943|HGNC:HGNC:10260|Ensembl:ENSG00000143365|Vega:OTTHUMG00000013053	1q21.3	RAR related orphan receptor C	protein-coding
60412	EXOC4	SEC8|SEC8L1|Sec8p	MIM:608185|HGNC:HGNC:30389|Ensembl:ENSG00000131558|Vega:OTTHUMG00000155259	7q33	exocyst complex component 4	protein-coding
604	BCL6	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	MIM:109565|HGNC:HGNC:1001|Ensembl:ENSG00000113916|Vega:OTTHUMG00000156441	3q27.3	B-cell CLL/lymphoma 6	protein-coding
5998	RGS3	C2PA|RGP3	MIM:602189|HGNC:HGNC:9999|Ensembl:ENSG00000138835|Vega:OTTHUMG00000021048	9q32	regulator of G protein signaling 3	protein-coding
5962	RDX	DFNB24	MIM:179410|HGNC:HGNC:9944|Ensembl:ENSG00000137710|Vega:OTTHUMG00000166574	11q22.3	radixin	protein-coding
594842	HAS2-AS1	HAS2-AS|HAS2AS|HASNT|NCRNA00077	MIM:614353|HGNC:HGNC:34340	8q24.13	HAS2 antisense RNA 1	ncRNA
5948	RBP2	CRABP-II|CRBP2|CRBPII|RBPC2	MIM:180280|HGNC:HGNC:9920|Ensembl:ENSG00000114113|Vega:OTTHUMG00000159956	3q23	retinol binding protein 2	protein-coding
59343	SENP2	AXAM2|SMT3IP2	MIM:608261|HGNC:HGNC:23116|Ensembl:ENSG00000163904|Vega:OTTHUMG00000156658	3q27.2	SUMO1/sentrin/SMT3 specific peptidase 2	protein-coding
59277	NTN4	PRO3091	MIM:610401|HGNC:HGNC:13658|Ensembl:ENSG00000074527|Vega:OTTHUMG00000170290	12q22	netrin 4	protein-coding
5921	RASA1	CM-AVM|CMAVM|GAP|PKWS|RASA|RASGAP|p120|p120GAP|p120RASGAP	MIM:139150|HGNC:HGNC:9871|Ensembl:ENSG00000145715|Vega:OTTHUMG00000162605	5q14.3	RAS p21 protein activator 1	protein-coding
58497	PRUNE1	DRES-17|DRES17|H-PRUNE|HTCD37|NMIHBA|PRUNE	MIM:617413|HGNC:HGNC:13420|Ensembl:ENSG00000143363|Vega:OTTHUMG00000035062	1q21.3	prune exopolyphosphatase 1	protein-coding
58191	CXCL16	CXCLG16|SR-PSOX|SRPSOX	MIM:605398|HGNC:HGNC:16642|Ensembl:ENSG00000161921|Vega:OTTHUMG00000090761	17p13.2	C-X-C motif chemokine ligand 16	protein-coding
5803	PTPRZ1	HPTPZ|HPTPzeta|PTP-ZETA|PTP18|PTPRZ|PTPZ|R-PTP-zeta-2|RPTPB|RPTPbeta|phosphacan	MIM:176891|HGNC:HGNC:9685|Ensembl:ENSG00000106278|Vega:OTTHUMG00000157057	7q31.32	protein tyrosine phosphatase, receptor type Z1	protein-coding
579	NKX3-2	BAPX1|NKX3.2|NKX3B|SMMD	MIM:602183|HGNC:HGNC:951|Ensembl:ENSG00000109705|Vega:OTTHUMG00000090657	4p15.33	NK3 homeobox 2	protein-coding
5784	PTPN14	PEZ|PTP36	MIM:603155|HGNC:HGNC:9647|Ensembl:ENSG00000152104|Vega:OTTHUMG00000037039	1q32.3-q41	protein tyrosine phosphatase, non-receptor type 14	protein-coding
5777	PTPN6	HCP|HCPH|HPTP1C|PTP-1C|SH-PTP1|SHP-1|SHP-1L|SHP1	MIM:176883|HGNC:HGNC:9658|Ensembl:ENSG00000111679|Vega:OTTHUMG00000168518	12p13.31	protein tyrosine phosphatase, non-receptor type 6	protein-coding
57758	SCUBE2	CEGB1|CEGF1|CEGP1	MIM:611747|HGNC:HGNC:30425|Ensembl:ENSG00000175356|Vega:OTTHUMG00000163880	11p15.4	signal peptide, CUB domain and EGF like domain containing 2	protein-coding
57669	EPB41L5	BE37|YMO1|YRT	MIM:611730|HGNC:HGNC:19819|Ensembl:ENSG00000115109|Vega:OTTHUMG00000131433	2q14.2	erythrocyte membrane protein band 4.1 like 5	protein-coding
5764	PTN	HARP|HB-GAM|HBBM|HBGF-8|HBGF8|HBNF|HBNF-1|NEGF1|OSF-1	MIM:162095|HGNC:HGNC:9630|Ensembl:ENSG00000105894|Vega:OTTHUMG00000155709	7q33	pleiotrophin	protein-coding
57620	STIM2	-	MIM:610841|HGNC:HGNC:19205|Ensembl:ENSG00000109689|Vega:OTTHUMG00000097805	4p15.2	stromal interaction molecule 2	protein-coding
57509	MTUS1	ATBP|ATIP|ATIP3|ICIS|MP44|MTSG1	MIM:609589|HGNC:HGNC:29789|Ensembl:ENSG00000129422|Vega:OTTHUMG00000163756	8p22	microtubule associated scaffold protein 1	protein-coding
57496	MKL2	MRTF-B|MRTFB|NPD001	MIM:609463|HGNC:HGNC:29819|Ensembl:ENSG00000186260|Vega:OTTHUMG00000177379	16p13.12	MKL1/myocardin like 2	protein-coding
574495	MIR522	MIRN522|hsa-mir-522|mir-522	HGNC:HGNC:32127|Ensembl:ENSG00000283685|miRBase:MI0003177	19q13.42	microRNA 522	ncRNA
574492	MIR517C	MIRN517C	HGNC:HGNC:32124|Ensembl:ENSG00000207838|miRBase:MI0003174	19q13.42	microRNA 517c	ncRNA
574484	MIR520G	MIRN520G|mir-520g	MIM:616272|HGNC:HGNC:32116|Ensembl:ENSG00000207799|miRBase:MI0003166	19q13.42	microRNA 520g	ncRNA
574412	MIR452	MIRN452|hsa-mir-452|mir-452	HGNC:HGNC:32054|Ensembl:ENSG00000283751|miRBase:MI0001733	Xq28	microRNA 452	ncRNA
57403	RAB22A	-	MIM:612966|HGNC:HGNC:9764|Ensembl:ENSG00000124209|Vega:OTTHUMG00000032844	20q13.32	RAB22A, member RAS oncogene family	protein-coding
57118	CAMK1D	CKLiK|CaM-K1|CaMKID	MIM:607957|HGNC:HGNC:19341|Ensembl:ENSG00000183049|Vega:OTTHUMG00000017683	10p13	calcium/calmodulin dependent protein kinase ID	protein-coding
57057	TBX20	ASD4	MIM:606061|HGNC:HGNC:11598|Ensembl:ENSG00000164532|Vega:OTTHUMG00000099411	7p14.2	T-box 20	protein-coding
56983	POGLUT1	C3orf9|CLP46|KDELCL1|KTELC1|LGMD2Z|MDS010|MDSRP|Rumi|hCLP46	MIM:615618|HGNC:HGNC:22954|Ensembl:ENSG00000163389|Vega:OTTHUMG00000159379	3q13.33	protein O-glucosyltransferase 1	protein-coding
5629	PROX1	-	MIM:601546|HGNC:HGNC:9459|Ensembl:ENSG00000117707|Vega:OTTHUMG00000036946	1q32.3	prospero homeobox 1	protein-coding
55966	AJAP1	MOT8|SHREW-1|SHREW1	MIM:610972|HGNC:HGNC:30801|Ensembl:ENSG00000196581|Vega:OTTHUMG00000000645	1p36.32	adherens junctions associated protein 1	protein-coding
5588	PRKCQ	PRKCT|nPKC-theta	MIM:600448|HGNC:HGNC:9410|Ensembl:ENSG00000065675|Vega:OTTHUMG00000017623	10p15.1	protein kinase C theta	protein-coding
55869	HDAC8	CDA07|CDLS5|HD8|HDACL1|MRXS6|RPD3|WTS	MIM:300269|HGNC:HGNC:13315|Ensembl:ENSG00000147099|Vega:OTTHUMG00000021814	Xq13.1	histone deacetylase 8	protein-coding
55824	PAG1	CBP|PAG	MIM:605767|HGNC:HGNC:30043|Ensembl:ENSG00000076641|Vega:OTTHUMG00000164592	8q21.13	phosphoprotein membrane anchor with glycosphingolipid microdomains 1	protein-coding
55818	KDM3A	JHDM2A|JHMD2A|JMJD1|JMJD1A|TSGA	MIM:611512|HGNC:HGNC:20815|Ensembl:ENSG00000115548|Vega:OTTHUMG00000130204	2p11.2	lysine demethylase 3A	protein-coding
55810	FOXJ2	FHX	HGNC:HGNC:24818|Ensembl:ENSG00000065970|Vega:OTTHUMG00000168526	12p13.31	forkhead box J2	protein-coding
5581	PRKCE	PKCE|nPKC-epsilon	MIM:176975|HGNC:HGNC:9401|Ensembl:ENSG00000171132|Vega:OTTHUMG00000128817	2p21	protein kinase C epsilon	protein-coding
5563	PRKAA2	AMPK|AMPK2|AMPKa2|PRKAA	MIM:600497|HGNC:HGNC:9377|Ensembl:ENSG00000162409|Vega:OTTHUMG00000008282	1p32.2	protein kinase AMP-activated catalytic subunit alpha 2	protein-coding
55612	FERMT1	C20orf42|DTGCU2|KIND1|UNC112A|URP1	MIM:607900|HGNC:HGNC:15889|Ensembl:ENSG00000101311|Vega:OTTHUMG00000031826	20p12.3	fermitin family member 1	protein-coding
554213	MIR449A	MIRN449|MIRN449A|hsa-mir-449|mir-449a	MIM:613131|HGNC:HGNC:27645|Ensembl:ENSG00000198983|miRBase:MI0001648	5q11.2	microRNA 449a	ncRNA
55366	LGR4	BNMD17|GPR48	MIM:606666|HGNC:HGNC:13299|Ensembl:ENSG00000205213|Vega:OTTHUMG00000133508	11p14.1	leucine rich repeat containing G protein-coupled receptor 4	protein-coding
55290	BRF2	BRFU|TFIIIB50	MIM:607013|HGNC:HGNC:17298|Ensembl:ENSG00000104221|Vega:OTTHUMG00000164025	8p11.23	BRF2, RNA polymerase III transcription initiation factor subunit	protein-coding
55272	IMP3	BRMS2|C15orf12|MRPS4	MIM:612980|HGNC:HGNC:14497|Ensembl:ENSG00000177971|Vega:OTTHUMG00000142840	15q24.2	IMP3, U3 small nucleolar ribonucleoprotein	protein-coding
5524	PTPA	PP2A|PPP2R4|PR53	MIM:600756|HGNC:HGNC:9308|Ensembl:ENSG00000119383|Vega:OTTHUMG00000020774	9q34.11	protein phosphatase 2 phosphatase activator	protein-coding
5511	PPP1R8	ARD-1|ARD1|NIPP-1|NIPP1|PRO2047	MIM:602636|HGNC:HGNC:9296|Ensembl:ENSG00000117751|Vega:OTTHUMG00000003734	1p35.3	protein phosphatase 1 regulatory subunit 8	protein-coding
54810	GIPC2	SEMCAP-2|SEMCAP2	HGNC:HGNC:18177|Ensembl:ENSG00000137960|Vega:OTTHUMG00000041145	1p31.1	GIPC PDZ domain containing family member 2	protein-coding
5443	POMC	ACTH|CLIP|LPH|MSH|NPP|POC	MIM:176830|HGNC:HGNC:9201|Ensembl:ENSG00000115138|Vega:OTTHUMG00000094764	2p23.3	proopiomelanocortin	protein-coding
54206	ERRFI1	GENE-33|MIG-6|MIG6|RALT	MIM:608069|HGNC:HGNC:18185|Ensembl:ENSG00000116285|Vega:OTTHUMG00000001221	1p36.23	ERBB receptor feedback inhibitor 1	protein-coding
53615	MBD3	-	MIM:603573|HGNC:HGNC:6918|Ensembl:ENSG00000071655|Vega:OTTHUMG00000180081	19p13.3	methyl-CpG binding domain protein 3	protein-coding
5358	PLS3	BMND18|T-plastin	MIM:300131|HGNC:HGNC:9091|Ensembl:ENSG00000102024|Vega:OTTHUMG00000022237	Xq23	plastin 3	protein-coding
5326	PLAGL2	ZNF900	MIM:604866|HGNC:HGNC:9047|Ensembl:ENSG00000126003|Vega:OTTHUMG00000032210	20q11.21	PLAG1 like zinc finger 2	protein-coding
5321	PLA2G4A	PLA2G4|cPLA2|cPLA2-alpha	MIM:600522|HGNC:HGNC:9035|Ensembl:ENSG00000116711|Vega:OTTHUMG00000035512	1q31.1	phospholipase A2 group IVA	protein-coding
5295	PIK3R1	AGM7|GRB1|IMD36|p85|p85-ALPHA	MIM:171833|HGNC:HGNC:8979|Ensembl:ENSG00000145675|Vega:OTTHUMG00000131251	5q13.1	phosphoinositide-3-kinase regulatory subunit 1	protein-coding
5274	SERPINI1	PI12|neuroserpin	MIM:602445|HGNC:HGNC:8943|Ensembl:ENSG00000163536|Vega:OTTHUMG00000158450	3q26.1	serpin family I member 1	protein-coding
5243	ABCB1	ABC20|CD243|CLCS|GP170|MDR1|P-GP|PGY1	MIM:171050|HGNC:HGNC:40|Ensembl:ENSG00000085563|Vega:OTTHUMG00000023393	7q21.12	ATP binding cassette subfamily B member 1	protein-coding
51765	STK26	MASK|MST4	MIM:300547|HGNC:HGNC:18174|Ensembl:ENSG00000134602|Vega:OTTHUMG00000022420	Xq26.2	serine/threonine kinase 26	protein-coding
51741	WWOX	D16S432E|EIEE28|FOR|FRA16D|HHCMA56|PRO0128|SCAR12|SDR41C1|WOX1	MIM:605131|HGNC:HGNC:12799|Ensembl:ENSG00000186153|Vega:OTTHUMG00000176851	16q23.1-q23.2	WW domain containing oxidoreductase	protein-coding
51720	UIMC1	RAP80|X2HRIP110	MIM:609433|HGNC:HGNC:30298|Ensembl:ENSG00000087206|Vega:OTTHUMG00000130852	5q35.2	ubiquitin interaction motif containing 1	protein-coding
51706	CYB5R1	B5R.1|B5R1|B5R2|NQO3A2|humb5R2	MIM:608341|HGNC:HGNC:13397|Ensembl:ENSG00000159348|Vega:OTTHUMG00000041387	1q32.1	cytochrome b5 reductase 1	protein-coding
5159	PDGFRB	CD140B|IBGC4|IMF1|JTK12|KOGS|PDGFR|PDGFR-1|PDGFR1|PENTT	MIM:173410|HGNC:HGNC:8804|Ensembl:ENSG00000113721|Vega:OTTHUMG00000130053	5q32	platelet derived growth factor receptor beta	protein-coding
51554	ACKR4	CC-CKR-11|CCBP2|CCR-11|CCR10|CCR11|CCRL1|CCX CKR|CCX-CKR|CKR-11|PPR1|VSHK1	MIM:606065|HGNC:HGNC:1611|Ensembl:ENSG00000129048|Vega:OTTHUMG00000159768	3q22.1	atypical chemokine receptor 4	protein-coding
5155	PDGFB	IBGC5|PDGF-2|PDGF2|SIS|SSV|c-sis	MIM:190040|HGNC:HGNC:8800|Ensembl:ENSG00000100311|Vega:OTTHUMG00000151029	22q13.1	platelet derived growth factor subunit B	protein-coding
51474	LIMA1	EPLIN|SREBP3	MIM:608364|HGNC:HGNC:24636|Ensembl:ENSG00000050405|Vega:OTTHUMG00000169852	12q13.12	LIM domain and actin binding 1	protein-coding
51450	PRRX2	PMX2|PRX2	MIM:604675|HGNC:HGNC:21338|Ensembl:ENSG00000167157|Vega:OTTHUMG00000020790	9q34.11	paired related homeobox 2	protein-coding
